first_day_of_month,cfips,microbusiness_density
1157.0,26157,2.0788085
0.0,26159,3.3356655
31.0,26159,3.3566556
61.0,26159,3.3269198
92.0,26159,3.3671505
122.0,26159,3.3688998
153.0,26159,3.3710215
184.0,26159,3.3100469
213.0,26159,3.297852
244.0,26159,3.3536
274.0,26159,3.3640528
305.0,26159,3.3657951
335.0,26159,3.3431473
366.0,26159,3.3326945
397.0,26159,3.3536
427.0,26159,3.3588264
458.0,26159,3.3309524
488.0,26159,3.3239839
519.0,26159,3.2918026
550.0,26159,3.2813909
578.0,26159,3.3143611
609.0,26159,3.3004789
639.0,26159,3.3369195
670.0,26159,3.3317137
700.0,26159,3.3542721
731.0,26159,3.3542721
762.0,26159,3.3542721
792.0,26159,3.378566
823.0,26159,3.5035052
853.0,26159,3.4861526
884.0,26159,3.4702771
915.0,26159,3.4650898
943.0,26159,3.4702771
974.0,26159,3.4754643
1004.0,26159,3.449528
1035.0,26159,3.5031297
1065.0,26159,3.5186915
1096.0,26159,3.4011135
1127.0,26159,3.4114881
1157.0,26159,3.4356952
0.0,26161,8.1480513
31.0,26161,8.1083117
61.0,26161,8.1473665
92.0,26161,8.1394873
122.0,26161,8.1179047
153.0,26161,7.9995818
184.0,26161,7.8872347
213.0,26161,7.8882465
244.0,26161,7.9597712
274.0,26161,7.9486375
305.0,26161,7.9452639
335.0,26161,8.0414162
366.0,26161,8.0822392
397.0,26161,8.1024818
427.0,26161,8.0802155
458.0,26161,8.0943851
488.0,26161,8.0512009
519.0,26161,7.9359593
550.0,26161,7.6421223
578.0,26161,7.7159166
609.0,26161,7.7363782
639.0,26161,7.6984744
670.0,26161,7.6810322
700.0,26161,7.6934428
731.0,26161,7.6783485
762.0,26161,7.6253505
792.0,26161,7.628705
823.0,26161,7.7179294
853.0,26161,7.7383909
884.0,26161,7.6977477
915.0,26161,7.6954126
943.0,26161,7.7284389
974.0,26161,7.7090902
1004.0,26161,7.6570492
1035.0,26161,7.6847377
1065.0,26161,7.7621322
1096.0,26161,7.7087564
1127.0,26161,7.6894078
1157.0,26161,7.6884069
0.0,26163,5.431222
31.0,26163,5.4940124
61.0,26163,5.5063167
92.0,26163,5.560904
122.0,26163,5.5468845
153.0,26163,5.5431771
184.0,26163,5.5287852
213.0,26163,5.520359
244.0,26163,5.619163
274.0,26163,5.6302738
305.0,26163,5.6894073
335.0,26163,5.7080498
366.0,26163,5.7504048
397.0,26163,5.7807546
427.0,26163,5.7945499
458.0,26163,5.7364607
488.0,26163,5.7155809
519.0,26163,5.7094932
550.0,26163,5.6292439
578.0,26163,5.6830668
609.0,26163,5.7222586
639.0,26163,5.7038198
670.0,26163,5.703969
700.0,26163,5.7286782
731.0,26163,5.7534623
762.0,26163,5.757195
792.0,26163,5.7617483
823.0,26163,5.796834
853.0,26163,5.8334131
884.0,26163,5.887897
915.0,26163,5.8976135
943.0,26163,5.9315457
974.0,26163,5.9279585
1004.0,26163,5.8920078
1035.0,26163,5.602684
1065.0,26163,6.063539
1096.0,26163,6.005764
1127.0,26163,6.0098748
1157.0,26163,6.0281119
0.0,26165,3.5884407
31.0,26165,3.5566847
61.0,26165,3.5408065
92.0,26165,3.5328677
122.0,26165,3.4931724
153.0,26165,3.4580655
184.0,26165,3.3713181
213.0,26165,3.4028625
244.0,26165,3.4541225
274.0,26165,3.4620087
305.0,26165,3.5014393
335.0,26165,3.4777808
366.0,26165,3.5014393
397.0,26165,3.48961
427.0,26165,3.5211546
458.0,26165,3.485667
488.0,26165,3.4738379
519.0,26165,3.4239323
550.0,26165,3.6514099
578.0,26165,3.67102
609.0,26165,3.6827862
639.0,26165,3.6357219
670.0,26165,3.6161118
700.0,26165,3.5768914
731.0,26165,3.5298271
762.0,26165,3.5219829
792.0,26165,3.5337491
823.0,26165,3.4906068
853.0,26165,3.4945288
884.0,26165,3.4527104
915.0,26165,3.4293284
943.0,26165,3.4799891
974.0,26165,3.4760921
1004.0,26165,3.4449165
1035.0,26165,3.4488134
1065.0,26165,3.5228558
1096.0,26165,3.4799891
1127.0,26165,3.487783
1157.0,26165,3.5033708
0.0,27001,2.9456308
31.0,27001,2.87748
61.0,27001,2.7790399
92.0,27001,2.7033167
122.0,27001,2.7108891
153.0,27001,2.6557403
184.0,27001,2.5950375
213.0,27001,3.0578952
244.0,27001,3.0958343
274.0,27001,3.0806587
305.0,27001,3.8925564
335.0,27001,3.8773806
366.0,27001,3.8697929
397.0,27001,3.9153199
427.0,27001,3.9684346
458.0,27001,3.998786
488.0,27001,4.4692311
519.0,27001,4.5285597
550.0,27001,4.2782373
578.0,27001,4.2934084
609.0,27001,4.2782373
639.0,27001,4.2630663
670.0,27001,4.2554808
700.0,27001,4.2630663
731.0,27001,4.2630663
762.0,27001,4.2706518
792.0,27001,3.2921185
823.0,27001,2.3135858
853.0,27001,2.3211713
884.0,27001,2.306936
915.0,27001,2.3144996
943.0,27001,2.3144996
974.0,27001,2.2993722
1004.0,27001,2.2766809
1035.0,27001,2.2842448
1065.0,27001,2.3371909
1096.0,27001,2.3598821
1127.0,27001,2.3523183
1157.0,27001,2.3750095
0.0,27003,5.2213373
31.0,27003,5.216742
61.0,27003,5.2064028
92.0,27003,5.313242
122.0,27003,5.3101783
153.0,27003,5.2418375
184.0,27003,5.1803923
213.0,27003,5.1898742
244.0,27003,5.2687674
274.0,27003,5.2790084
305.0,27003,5.3044209
335.0,27003,5.2676296
366.0,27003,5.2975936
397.0,27003,5.2964559
427.0,27003,5.2926631
458.0,27003,5.2699051
488.0,27003,5.2391825
519.0,27003,5.1344943
550.0,27003,4.9639583
578.0,27003,4.9797349
609.0,27003,4.9891257
639.0,27003,5.0011458
670.0,27003,4.9812374
700.0,27003,4.9639583
731.0,27003,4.9665875
762.0,27003,4.9752274
792.0,27003,4.959075
823.0,27003,4.9786077
853.0,27003,4.9831152
884.0,27003,5.0040851
915.0,27003,5.0512514
943.0,27003,5.0664787
974.0,27003,5.0297112
1004.0,27003,5.0077991
1035.0,27003,5.0155983
1065.0,27003,5.0935898
1096.0,27003,5.0694494
1127.0,27003,5.091733
1157.0,27003,5.1095595
0.0,27005,3.4347825
31.0,27005,3.5612648
61.0,27005,3.4901185
92.0,27005,3.5810277
122.0,27005,3.624506
153.0,27005,3.5770316
184.0,27005,3.5299654
213.0,27005,3.4946659
244.0,27005,3.4946659
274.0,27005,3.5299654
305.0,27005,3.5417321
335.0,27005,3.5103545
366.0,27005,3.4868214
397.0,27005,3.5260434
427.0,27005,3.4789772
458.0,27005,3.4436774
488.0,27005,3.4397552
519.0,27005,3.4143496
550.0,27005,3.2510209
578.0,27005,3.2549095
609.0,27005,3.2549095
639.0,27005,3.2199106
670.0,27005,3.2043555
700.0,27005,3.1810226
731.0,27005,3.1615789
762.0,27005,3.1654677
792.0,27005,3.1188023
823.0,27005,3.1226912
853.0,27005,3.1460238
884.0,27005,3.1063092
915.0,27005,3.075439
943.0,27005,3.0870152
974.0,27005,3.1024504
1004.0,27005,3.0677214
1035.0,27005,3.0445688
1065.0,27005,3.0522864
1096.0,27005,3.0059812
1127.0,27005,2.9982636
1157.0,27005,2.990546
0.0,27007,3.1169665
31.0,27007,3.1432579
61.0,27007,3.1491003
92.0,27007,3.1724701
122.0,27007,3.192919
153.0,27007,3.1442163
184.0,27007,3.0659008
213.0,27007,3.0571992
244.0,27007,3.3008471
274.0,27007,3.3646595
305.0,27007,3.3617589
335.0,27007,3.3240516
366.0,27007,3.3298526
397.0,27007,3.3124492
427.0,27007,3.2805431
458.0,27007,3.3530571
488.0,27007,3.3501565
519.0,27007,3.3124981
550.0,27007,3.211683
578.0,27007,3.1944005
609.0,27007,3.0676613
639.0,27007,3.064781
670.0,27007,3.0619006
700.0,27007,3.0619006
731.0,27007,3.0820634
762.0,27007,3.0532591
792.0,27007,3.0446179
823.0,27007,3.0705419
853.0,27007,3.0561397
884.0,27007,3.039479
915.0,27007,3.0451922
943.0,27007,3.0994687
974.0,27007,3.1023252
1004.0,27007,3.0908988
1035.0,27007,3.1137519
1065.0,27007,3.1737416
1096.0,27007,3.1537452
1127.0,27007,3.179455
1157.0,27007,3.188025
0.0,27009,4.062892
31.0,27009,4.2357087
61.0,27009,4.2831488
92.0,27009,4.2933145
122.0,27009,4.2899256
153.0,27009,4.2135301
184.0,27009,4.1799564
213.0,27009,4.159812
244.0,27009,4.2437468
274.0,27009,4.2873931
305.0,27009,4.2873931
335.0,27009,4.3176093
366.0,27009,4.3142524
397.0,27009,4.3075376
427.0,27009,4.2806783
458.0,27009,4.2504616
488.0,27009,4.1060939
519.0,27009,4.0486908
550.0,27009,4.2054362
578.0,27009,4.1954312
609.0,27009,4.1887612
639.0,27009,4.1587462
670.0,27009,4.1420712
700.0,27009,4.1687512
731.0,27009,4.2054362
762.0,27009,4.1854262
792.0,27009,4.2021012
823.0,27009,4.1954312
853.0,27009,4.2321162
884.0,27009,4.2089214
915.0,27009,4.1956654
943.0,27009,4.218864
974.0,27009,4.2553191
1004.0,27009,4.225492
1035.0,27009,4.2652617
1065.0,27009,4.3116589
1096.0,27009,4.2718897
1127.0,27009,4.2984028
1157.0,27009,4.3017168
0.0,27011,1.974013
31.0,27011,1.7241379
61.0,27011,1.7491255
92.0,27011,2.2738631
122.0,27011,2.2988505
153.0,27011,2.3887353
184.0,27011,2.464169
213.0,27011,2.4893136
244.0,27011,2.464169
274.0,27011,2.3384461
305.0,27011,2.3635907
335.0,27011,2.3384461
366.0,27011,2.3133016
397.0,27011,2.3384461
427.0,27011,2.3635907
458.0,27011,2.1121449
488.0,27011,1.8104099
519.0,27011,1.7915721
550.0,27011,1.8420389
578.0,27011,1.8168055
609.0,27011,1.8168055
639.0,27011,1.8168055
670.0,27011,1.8420389
700.0,27011,1.9429725
731.0,27011,2.0186727
762.0,27011,2.1196063
792.0,27011,2.0691395
823.0,27011,2.0186727
853.0,27011,1.9934393
884.0,27011,2.0214944
915.0,27011,1.8423746
943.0,27011,1.8423746
974.0,27011,1.8679632
1004.0,27011,1.8679632
1035.0,27011,1.8679632
1065.0,27011,1.8167861
1096.0,27011,1.8167861
1127.0,27011,1.765609
1157.0,27011,1.7400205
0.0,27013,4.4847383
31.0,27013,4.4980011
61.0,27013,4.3521099
92.0,27013,4.3350577
122.0,27013,4.3312683
153.0,27013,4.327167
184.0,27013,4.2689452
213.0,27013,4.4943185
244.0,27013,4.5825901
274.0,27013,4.616396
305.0,27013,4.6840081
335.0,27013,4.6746173
366.0,27013,4.6821299
397.0,27013,4.6746173
427.0,27013,4.648324
458.0,27013,4.6332989
488.0,27013,4.6220303
519.0,27013,4.4546046
550.0,27013,4.4154148
578.0,27013,4.4919286
609.0,27013,4.523654
639.0,27013,4.5535131
670.0,27013,4.572175
700.0,27013,4.5833721
731.0,27013,4.5479145
762.0,27013,4.5796399
792.0,27013,4.6113653
823.0,27013,4.6598864
853.0,27013,4.6337595
884.0,27013,4.5832872
915.0,27013,4.5647912
943.0,27013,4.5962343
974.0,27013,4.6017828
1004.0,27013,4.5777383
1035.0,27013,4.5777383
1065.0,27013,4.592535
1096.0,27013,4.5518441
1127.0,27013,4.5629416
1157.0,27013,4.5351977
0.0,27015,3.1146958
31.0,27015,3.2262974
61.0,27015,3.2161517
92.0,27015,3.2668798
122.0,27015,3.261807
153.0,27015,3.2794387
184.0,27015,3.2946918
213.0,27015,3.3099451
244.0,27015,3.3048606
274.0,27015,3.3251982
305.0,27015,3.3607891
335.0,27015,3.3048606
366.0,27015,3.3607891
397.0,27015,3.411633
427.0,27015,3.4319706
458.0,27015,3.4472239
488.0,27015,3.4523084
519.0,27015,3.471905
550.0,27015,2.9998477
578.0,27015,3.0861378
609.0,27015,3.1267447
639.0,27015,3.1267447
670.0,27015,3.1216691
700.0,27015,3.1368966
731.0,27015,3.1165931
762.0,27015,3.1165931
792.0,27015,3.1572001
823.0,27015,3.2231867
853.0,27015,3.2485662
884.0,27015,3.2741737
915.0,27015,3.2741737
943.0,27015,3.2792737
974.0,27015,3.2537739
1004.0,27015,3.2129743
1035.0,27015,3.2282741
1065.0,27015,3.2996736
1096.0,27015,3.2996736
1127.0,27015,3.2996736
1157.0,27015,3.3251734
0.0,27017,4.9500971
31.0,27017,4.9427853
61.0,27017,4.8989143
92.0,27017,4.8367639
122.0,27017,4.8879466
153.0,27017,4.7610383
184.0,27017,4.5280819
213.0,27017,4.7173591
244.0,27017,4.7173591
274.0,27017,4.706439
305.0,27017,4.7137189
335.0,27017,4.706439
366.0,27017,4.6991591
397.0,27017,4.6991591
427.0,27017,4.6918793
458.0,27017,4.6845994
488.0,27017,4.7610383
519.0,27017,4.7408481
550.0,27017,5.0598044
578.0,27017,5.0960493
609.0,27017,5.1032982
639.0,27017,5.1069226
670.0,27017,5.114172
700.0,27017,5.114172
731.0,27017,5.1250453
762.0,27017,5.0960493
792.0,27017,5.0779266
823.0,27017,5.0888004
853.0,27017,5.0634289
884.0,27017,5.0370102
915.0,27017,5.029789
943.0,27017,5.0622854
974.0,27017,5.08395
1004.0,27017,5.0514531
1035.0,27017,5.0875611
1065.0,27017,5.1236687
1096.0,27017,5.1308899
1127.0,27017,5.1128364
1157.0,27017,5.0911717
0.0,27019,8.3011904
31.0,27019,8.1614399
61.0,27019,8.1893902
92.0,27019,8.2872152
122.0,27019,8.1334896
153.0,27019,7.8949533
184.0,27019,7.7279077
213.0,27019,7.8059535
244.0,27019,7.8894763
274.0,27019,7.9182301
305.0,27019,8.0551519
335.0,27019,8.1852283
366.0,27019,8.2345209
397.0,27019,8.2331514
427.0,27019,8.2030287
458.0,27019,8.1592131
488.0,27019,8.1373062
519.0,27019,7.9243965
550.0,27019,8.249486
578.0,27019,8.3730736
609.0,27019,8.550396
639.0,27019,8.5490522
670.0,27019,8.5060654
700.0,27019,8.5154686
731.0,27019,8.5584555
762.0,27019,8.5383053
792.0,27019,8.6430864
823.0,27019,8.7908545
853.0,27019,8.8230944
884.0,27019,8.6189413
915.0,27019,8.5833912
943.0,27019,8.6281586
974.0,27019,8.6821423
1004.0,27019,8.6716089
1035.0,27019,8.7361259
1065.0,27019,8.7532425
1096.0,27019,8.7427092
1127.0,27019,8.7848425
1157.0,27019,8.8190756
0.0,27021,2.5795925
31.0,27021,2.5399065
61.0,27021,2.5310874
92.0,27021,2.5619543
122.0,27021,2.5487256
153.0,27021,2.5142107
184.0,27021,2.3524268
213.0,27021,2.3874071
244.0,27021,2.3655443
274.0,27021,2.4311326
305.0,27021,2.4617403
335.0,27021,2.492348
366.0,27021,2.4529953
397.0,27021,2.4704854
427.0,27021,2.4879756
458.0,27021,2.4792304
488.0,27021,2.4879756
519.0,27021,2.4045751
550.0,27021,2.7425156
578.0,27021,2.7338502
609.0,27021,2.7165201
639.0,27021,2.7121875
670.0,27021,2.7251852
700.0,27021,2.7295177
731.0,27021,2.7468481
762.0,27021,2.7468481
792.0,27021,2.7511806
823.0,27021,2.8031714
853.0,27021,2.8075039
884.0,27021,2.815146
915.0,27021,2.7979541
943.0,27021,2.7678688
974.0,27021,2.7162936
1004.0,27021,2.7033997
1035.0,27021,2.7764645
1065.0,27021,2.8022521
1096.0,27021,2.7979541
1127.0,27021,2.7893584
1157.0,27021,2.810848
0.0,27023,1.9894042
31.0,27023,1.9029084
61.0,27023,1.8812845
92.0,27023,1.8704724
122.0,27023,1.8704724
153.0,27023,1.9086866
184.0,27023,1.8436178
213.0,27023,1.8544626
244.0,27023,1.832773
274.0,27023,1.7351698
305.0,27023,1.7568593
335.0,27023,1.7351698
366.0,27023,1.7351698
397.0,27023,1.7134801
427.0,27023,1.7134801
458.0,27023,1.6917905
488.0,27023,1.7134801
519.0,27023,1.7132257
550.0,27023,1.9969445
578.0,27023,1.9751201
609.0,27023,1.9642078
639.0,27023,1.9751201
670.0,27023,1.9969445
700.0,27023,2.018769
731.0,27023,2.0296814
762.0,27023,2.018769
792.0,27023,2.0624182
823.0,27023,2.0842426
853.0,27023,2.1169796
884.0,27023,2.1059558
915.0,27023,2.1059558
943.0,27023,2.1607985
974.0,27023,2.171767
1004.0,27023,2.1827354
1035.0,27023,2.171767
1065.0,27023,2.1827354
1096.0,27023,2.1388614
1127.0,27023,2.1169245
1157.0,27023,2.1388614
0.0,27025,6.3978648
31.0,27025,6.272841
61.0,27025,6.1598382
92.0,27025,6.272841
122.0,27025,6.3257356
153.0,27025,6.2871404
184.0,27025,6.1706681
213.0,27025,6.0827193
244.0,27025,6.2419777
274.0,27025,6.2847633
305.0,27025,6.2681246
335.0,27025,6.3014026
366.0,27025,6.3489423
397.0,27025,6.2491088
427.0,27025,6.0755882
458.0,27025,6.2895174
488.0,27025,6.3893509
519.0,27025,6.3020577
550.0,27025,5.6474509
578.0,27025,5.738955
609.0,27025,5.776495
639.0,27025,5.821074
670.0,27025,5.8281131
700.0,27025,5.7342625
731.0,27025,5.7436476
762.0,27025,5.7295699
792.0,27025,5.6591821
823.0,27025,5.9853125
853.0,27025,6.0298915
884.0,27025,5.9879408
915.0,27025,5.9276438
943.0,27025,6.0714288
974.0,27025,5.9763451
1004.0,27025,5.9438777
1035.0,27025,5.916048
1065.0,27025,6.0551949
1096.0,27025,6.0459185
1127.0,27025,6.0505567
1157.0,27025,5.9346013
0.0,27027,3.5270982
31.0,27027,3.5884206
61.0,27027,3.5778477
92.0,27027,3.6180246
122.0,27027,3.6264827
153.0,27027,3.5637081
184.0,27027,3.5448191
213.0,27027,3.5532143
244.0,27027,3.6056836
274.0,27027,3.5742021
305.0,27027,3.5553131
335.0,27027,3.538523
366.0,27027,3.5490167
397.0,27027,3.5469179
427.0,27027,3.5175352
458.0,27027,3.5154364
488.0,27027,3.5133376
519.0,27027,3.456548
550.0,27027,3.7152154
578.0,27027,3.7402477
609.0,27027,3.7444198
639.0,27027,3.7214735
670.0,27027,3.7152154
700.0,27027,3.7173016
731.0,27027,3.7173016
762.0,27027,3.6901832
792.0,27027,3.7068713
823.0,27027,3.7152154
853.0,27027,3.7068713
884.0,27027,3.6706555
915.0,27027,3.6851475
943.0,27027,3.6996398
974.0,27027,3.7203429
1004.0,27027,3.6975694
1035.0,27027,3.7141318
1065.0,27027,3.741046
1096.0,27027,3.7327647
1127.0,27027,3.7327647
1157.0,27027,3.7741709
0.0,27029,1.7184203
31.0,27029,1.7184203
61.0,27029,1.7937896
92.0,27029,1.7787157
122.0,27029,1.7636418
153.0,27029,1.7970402
184.0,27029,1.691332
213.0,27029,1.7064331
244.0,27029,1.7215343
274.0,27029,1.7517366
305.0,27029,1.7366354
335.0,27029,1.781939
366.0,27029,1.7668378
397.0,27029,1.7668378
427.0,27029,1.781939
458.0,27029,1.7064331
488.0,27029,1.6309272
519.0,27029,1.6440423
550.0,27029,1.6591252
578.0,27029,1.6591252
609.0,27029,1.6440423
639.0,27029,1.6742082
670.0,27029,1.6742082
700.0,27029,1.7043741
731.0,27029,1.73454
762.0,27029,1.73454
792.0,27029,1.73454
823.0,27029,1.7043741
853.0,27029,1.7647059
884.0,27029,1.7685851
915.0,27029,1.7835732
943.0,27029,1.7835732
974.0,27029,1.7685851
1004.0,27029,1.7685851
1035.0,27029,1.7386091
1065.0,27029,1.7985611
1096.0,27029,1.7685851
1127.0,27029,1.7535971
1157.0,27029,1.7386091
0.0,27031,8.5338678
31.0,27031,8.5561495
61.0,27031,8.5784311
92.0,27031,8.5338678
122.0,27031,8.5561495
153.0,27031,8.631813
184.0,27031,8.6540604
213.0,27031,8.431591
244.0,27031,8.7430477
274.0,27031,8.6540604
305.0,27031,8.7430477
335.0,27031,8.765295
366.0,27031,8.7875414
397.0,27031,8.8765297
427.0,27031,9.0100107
458.0,27031,8.9432707
488.0,27031,8.698554
519.0,27031,8.6097078
550.0,27031,8.653635
578.0,27031,8.653635
609.0,27031,8.6975622
639.0,27031,8.6755981
670.0,27031,8.6975622
700.0,27031,8.6755981
731.0,27031,8.653635
762.0,27031,8.4998903
792.0,27031,8.4779263
823.0,27031,8.4998903
853.0,27031,8.5218534
884.0,27031,8.497591
915.0,27031,8.5194921
943.0,27031,8.6289968
974.0,27031,8.650898
1004.0,27031,8.5413933
1035.0,27031,8.6070957
1065.0,27031,8.650898
1096.0,27031,8.6727991
1127.0,27031,8.6070957
1157.0,27031,8.6070957
0.0,27033,1.6563147
31.0,27033,1.5412928
61.0,27033,1.5988038
92.0,27033,1.5757993
122.0,27033,1.5988038
153.0,27033,1.6248839
184.0,27033,1.6597029
213.0,27033,1.6713092
244.0,27033,1.6945218
274.0,27033,1.7525533
305.0,27033,1.7293408
335.0,27033,1.7409471
366.0,27033,1.8105849
397.0,27033,1.8686166
427.0,27033,1.775766
458.0,27033,1.7525533
488.0,27033,1.7177345
519.0,27033,1.7066044
550.0,27033,1.7299825
578.0,27033,1.7182934
609.0,27033,1.7182934
639.0,27033,1.7182934
670.0,27033,1.7066044
700.0,27033,1.6832262
731.0,27033,1.6832262
762.0,27033,1.6598481
792.0,27033,1.6832262
823.0,27033,1.6598481
853.0,27033,1.6247808
884.0,27033,1.6426141
915.0,27033,1.6543471
943.0,27033,1.7247448
974.0,27033,1.7716767
1004.0,27033,1.7599437
1035.0,27033,1.7716767
1065.0,27033,1.7834096
1096.0,27033,1.7364777
1127.0,27033,1.7482107
1157.0,27033,1.7716767
0.0,27035,7.0517616
31.0,27035,7.5772581
61.0,27035,7.5247083
92.0,27035,7.6095963
122.0,27035,7.5469408
153.0,27035,7.4447808
184.0,27035,7.3284249
213.0,27035,7.3986397
244.0,27035,7.4869099
274.0,27035,7.4026523
305.0,27035,7.3364496
335.0,27035,7.3224068
366.0,27035,7.1779647
397.0,27035,7.1037374
427.0,27035,6.9211788
458.0,27035,8.70263
488.0,27035,8.8932133
519.0,27035,8.8421431
550.0,27035,8.623229
578.0,27035,8.7088041
609.0,27035,8.7585573
639.0,27035,8.8222418
670.0,27035,8.7525873
700.0,27035,8.9078169
731.0,27035,8.9476194
762.0,27035,8.9018469
792.0,27035,8.8998566
823.0,27035,8.9197578
853.0,27035,8.9595604
884.0,27035,8.8544331
915.0,27035,8.868207
943.0,27035,9.0059423
974.0,27035,9.0452957
1004.0,27035,9.0334892
1035.0,27035,9.1062927
1065.0,27035,9.1889343
1096.0,27035,9.1771278
1127.0,27035,9.2184486
1157.0,27035,10.324269
0.0,27037,9.5358334
31.0,27037,9.3288889
61.0,27037,9.3442888
92.0,27037,9.3815069
122.0,27037,9.3757315
153.0,27037,9.2597418
184.0,27037,9.0431948
213.0,27037,9.0825672
244.0,27037,9.1517859
274.0,27037,9.1251144
305.0,27037,9.1054287
335.0,27037,9.1486101
366.0,27037,9.1822672
397.0,27037,9.1600409
427.0,27037,9.1292419
458.0,27037,9.1130486
488.0,27037,9.0517683
519.0,27037,8.9409313
550.0,27037,8.5717344
578.0,27037,8.5990934
609.0,27037,8.6380892
639.0,27037,8.604125
670.0,27037,8.5865145
700.0,27037,8.6635618
731.0,27037,8.7399797
762.0,27037,8.7349482
792.0,27037,8.7148218
823.0,27037,8.7748871
853.0,27037,8.7928123
884.0,27037,8.7695065
915.0,27037,8.7726173
943.0,27037,8.8006124
